Id,Weekly_Sales
1_94_2013-05-31,62810.75525
1_94_2013-06-07,62071.05795
1_94_2013-06-14,63196.64675
1_94_2013-06-21,63203.8913
1_94_2013-06-28,64110.5545
1_94_2013-07-05,63123.3634
1_94_2013-07-12,63245.0174
1_94_2013-07-19,64320.72145
1_94_2013-07-26,62834.50975
1_95_2012-11-02,120515.0113
1_95_2012-11-09,119690.59215
1_95_2012-11-16,117809.93315
1_95_2012-11-23,113783.8383
1_95_2012-11-30,111900.90115
1_95_2012-12-07,121514.5395
1_95_2012-12-14,119938.2307
1_95_2012-12-21,122303.6149
1_95_2012-12-28,101200.9269
1_95_2013-01-04,114342.23895
1_95_2013-01-11,117437.1926
1_95_2013-01-18,117519.7999
1_95_2013-01-25,105705.78405
1_95_2013-02-01,118664.9816
1_95_2013-02-08,123578.4179
1_95_2013-02-15,121737.31285
1_95_2013-02-22,117734.72485
1_95_2013-03-01,122943.5048
1_95_2013-03-08,121169.9707
1_95_2013-03-15,123377.881
1_95_2013-03-22,128364.88535
1_95_2013-03-29,123639.8068
1_95_2013-04-05,123674.45375
1_95_2013-04-12,122702.9054
1_95_2013-04-19,123172.6274
1_95_2013-04-26,120445.23245
1_95_2013-05-03,120621.6607
1_95_2013-05-10,122845.31085
1_95_2013-05-17,129277.54435
1_95_2013-05-24,131551.9517
1_95_2013-05-31,127793.61275
1_95_2013-06-07,125719.93225
1_95_2013-06-14,133319.9748
1_95_2013-06-21,133209.3798
1_95_2013-06-28,129945.3459
1_95_2013-07-05,128394.05235
1_95_2013-07-12,132318.6863
1_95_2013-07-19,126667.1272
1_95_2013-07-26,125669.02875
1_96_2012-11-02,33441.19915
1_96_2012-11-09,33341.55995
1_96_2012-11-16,32822.76895
1_96_2012-11-23,44610.15355
1_96_2012-11-30,34155.13365
1_96_2012-12-07,33602.6065
1_96_2012-12-14,34678.5005
1_96_2012-12-21,37410.0118
1_96_2012-12-28,35229.5677
1_96_2013-01-04,33655.2179
1_96_2013-01-11,27832.3433
1_96_2013-01-18,33167.2591
1_96_2013-01-25,32176.48775
1_96_2013-02-01,35803.22355
1_96_2013-02-08,34320.924
1_96_2013-02-15,32324.18375
1_96_2013-02-22,32647.07835
1_96_2013-03-01,34840.63155
1_96_2013-03-08,33937.2291
1_96_2013-03-15,34083.9938
1_96_2013-03-22,38395.20595
1_96_2013-03-29,35814.12415
1_96_2013-04-05,35597.1486
1_96_2013-04-12,35538.01105
1_96_2013-04-19,37021.8535
1_96_2013-04-26,34921.67175
1_96_2013-05-03,37185.88905
1_96_2013-05-10,34361.5526
1_96_2013-05-17,37116.99905
1_96_2013-05-24,40833.93505
1_96_2013-05-31,40446.91425
1_96_2013-06-07,37048.483
1_96_2013-06-14,39008.5169
1_96_2013-06-21,39283.4766
1_96_2013-06-28,36292.45135
1_96_2013-07-05,39809.9577
1_96_2013-07-12,38550.41185
1_96_2013-07-19,38834.9281
1_96_2013-07-26,36874.24015
1_97_2012-11-02,37091.24055
1_97_2012-11-09,37836.4705
1_97_2012-11-16,36687.1334
1_97_2012-11-23,30500.6387
1_97_2012-11-30,32650.1241
1_97_2012-12-07,37292.56395
1_97_2012-12-14,36506.5163
1_97_2012-12-21,38807.12035
1_97_2012-12-28,30759.4496
1_97_2013-01-04,36338.7194
1_97_2013-01-11,37254.01545
1_97_2013-01-18,35404.9704
1_97_2013-01-25,30908.02555
1_97_2013-02-01,35950.41845
1_97_2013-02-08,36195.93065
1_97_2013-02-15,36245.2307
1_97_2013-02-22,33993.59735
1_97_2013-03-01,36747.17205
1_97_2013-03-08,36379.01245
1_97_2013-03-15,36863.06965
1_97_2013-03-22,37650.6055
1_97_2013-03-29,37326.779
1_97_2013-04-05,37264.89575
1_97_2013-04-12,35582.3459
1_97_2013-04-19,35015.32885
1_97_2013-04-26,35256.5678
1_97_2013-05-03,34649.44075
1_97_2013-05-10,36132.0955
1_97_2013-05-17,37892.5882
1_97_2013-05-24,36286.93375
1_97_2013-05-31,35791.99425
1_97_2013-06-07,35361.0023
1_97_2013-06-14,37948.5691
1_97_2013-06-21,38224.1746
1_97_2013-06-28,37152.7002
1_97_2013-07-05,35230.10455
1_97_2013-07-12,37662.541
1_97_2013-07-19,35961.3295
1_97_2013-07-26,35240.42965
1_98_2012-11-02,12522.0137
1_98_2012-11-09,12769.7586
1_98_2012-11-16,12921.36565
1_98_2012-11-23,18998.08885
1_98_2012-11-30,12151.16435
1_98_2012-12-07,13648.35025
1_98_2012-12-14,18671.05585
1_98_2012-12-21,16617.4204
1_98_2012-12-28,11703.0562
1_98_2013-01-04,12538.586
1_98_2013-01-11,11835.19395
1_98_2013-01-18,12775.3158
1_98_2013-01-25,11387.2361
1_98_2013-02-01,12804.5105
1_98_2013-02-08,15024.75625
1_98_2013-02-15,13857.39035
1_98_2013-02-22,12753.9884
1_98_2013-03-01,13001.305
1_98_2013-03-08,12880.41875
1_98_2013-03-15,12482.051
1_98_2013-03-22,12888.8654
1_98_2013-03-29,13665.5907
1_98_2013-04-05,13052.6779
1_98_2013-04-12,12313.5633
1_98_2013-04-19,12352.96125
1_98_2013-04-26,12436.3868
1_98_2013-05-03,12539.2979
1_98_2013-05-10,12149.94005
1_98_2013-05-17,12248.8139
1_98_2013-05-24,11089.03525
1_98_2013-05-31,11695.95035
1_98_2013-06-07,11628.3923
1_98_2013-06-14,11740.5926
1_98_2013-06-21,11715.1115
1_98_2013-06-28,11536.59455
1_98_2013-07-05,11248.0244
1_98_2013-07-12,11706.99005
1_98_2013-07-19,12011.91
1_98_2013-07-26,11874.1432
1_99_2012-11-02,392.0803
1_99_2012-11-09,225.47935
1_99_2012-11-23,2309.925
1_99_2012-11-30,956.45095
1_99_2012-12-07,375.6532
1_99_2012-12-14,976.02685
1_99_2012-12-21,1275.201
1_99_2012-12-28,577.5511
1_99_2013-01-25,665.67965
1_99_2013-02-01,510.6046
1_99_2013-02-08,705.10185
1_99_2013-02-15,513.70095
1_99_2013-03-29,630.12635
1_99_2013-04-05,518.1769
1_99_2013-04-12,205.6867
1_99_2013-04-19,302.3099
1_99_2013-04-26,445.00345
1_99_2013-05-10,147.15925
1_99_2013-05-17,118.589
1_99_2013-05-24,424.8372
1_99_2013-05-31,398.21345
1_99_2013-06-07,136.66355
1_99_2013-06-14,251.58905
1_99_2013-07-05,461.36015
1_99_2013-07-19,112.44025
1_99_2013-07-26,178.0761
2_1_2012-11-02,28380.9774
2_1_2012-11-09,24293.07125
2_1_2012-11-16,26045.2458
2_1_2012-11-23,27259.3259
2_1_2012-11-30,32600.8918
2_1_2012-12-07,35787.26075
2_1_2012-12-14,57265.92085
2_1_2012-12-21,62479.30415
2_1_2012-12-28,35107.2374
2_1_2013-01-04,25202.488
2_1_2013-01-11,22651.21345
2_1_2013-01-18,28788.4746
2_1_2013-01-25,24561.10695
2_1_2013-02-01,28453.3697
2_1_2013-02-08,34828.7814
2_1_2013-02-15,70213.0866
2_1_2013-02-22,29412.9034
2_1_2013-03-01,29678.5424
2_1_2013-03-08,29557.978
2_1_2013-03-15,30447.1641
2_1_2013-03-22,28979.36
2_1_2013-03-29,30219.4138
2_1_2013-04-05,29897.778
2_1_2013-04-12,30368.53025
2_1_2013-04-19,33774.96405
2_1_2013-04-26,31098.1655
2_1_2013-05-03,31919.99375
2_1_2013-05-10,27393.0399
2_1_2013-05-17,30136.24655
2_1_2013-05-24,29047.8899
2_1_2013-05-31,29702.93195
2_1_2013-06-07,24976.13685
2_1_2013-06-14,24539.26995
2_1_2013-06-21,25755.62465
2_1_2013-06-28,25494.58505
2_1_2013-07-05,25443.372
2_1_2013-07-12,24832.6084
2_1_2013-07-19,28789.421
2_1_2013-07-26,27664.71635
2_2_2012-11-02,63927.0812
2_2_2012-11-09,63822.9463
2_2_2012-11-16,64494.86695
2_2_2012-11-23,65292.50465
2_2_2012-11-30,63360.53425
2_2_2012-12-07,64906.4229
2_2_2012-12-14,70448.2226
2_2_2012-12-21,85425.44885
2_2_2012-12-28,60943.67355
2_2_2013-01-04,63966.69935
2_2_2013-01-11,63293.89005
2_2_2013-01-18,64064.41195
2_2_2013-01-25,59122.30435
2_2_2013-02-01,68932.6304
2_2_2013-02-08,70119.9609
2_2_2013-02-15,68742.44035
2_2_2013-02-22,64426.69655
2_2_2013-03-01,65124.9468
2_2_2013-03-08,68219.7708
2_2_2013-03-15,63989.03505
2_2_2013-03-22,64725.6187
2_2_2013-03-29,63966.14335
2_2_2013-04-05,64076.40505
2_2_2013-04-12,64829.9175
2_2_2013-04-19,63355.43535
2_2_2013-04-26,63919.19285
2_2_2013-05-03,65836.4726
2_2_2013-05-10,65897.57865
2_2_2013-05-17,64768.75085
2_2_2013-05-24,65234.5146
2_2_2013-05-31,64408.2168
2_2_2013-06-07,68348.47095
2_2_2013-06-14,66943.4526
2_2_2013-06-21,66818.1423
2_2_2013-06-28,67257.9888
2_2_2013-07-05,67335.14875
2_2_2013-07-12,66053.7563
2_2_2013-07-19,64532.94955
2_2_2013-07-26,64008.837
2_3_2012-11-02,14113.53035
2_3_2012-11-09,12675.58995
2_3_2012-11-16,13353.3048
2_3_2012-11-23,12503.75695
2_3_2012-11-30,15192.0544
2_3_2012-12-07,14193.88535
2_3_2012-12-14,17029.1163
2_3_2012-12-21,18630.4302
2_3_2012-12-28,13265.7891
2_3_2013-01-04,15957.1393
2_3_2013-01-11,16160.16815
2_3_2013-01-18,16158.75335
2_3_2013-01-25,15194.44465
2_3_2013-02-01,15427.3831
2_3_2013-02-08,18171.5153
2_3_2013-02-15,15083.7018
2_3_2013-02-22,13500.60665
2_3_2013-03-01,13130.35455
2_3_2013-03-08,15378.84285
2_3_2013-03-15,12361.4261
2_3_2013-03-22,11781.35365
2_3_2013-03-29,13378.4752
2_3_2013-04-05,12457.23175
2_3_2013-04-12,12735.1144
2_3_2013-04-19,12929.25715
2_3_2013-04-26,13679.16355
2_3_2013-05-03,13985.7264
2_3_2013-05-10,12335.9677
2_3_2013-05-17,15744.87265
2_3_2013-05-24,13702.84365
2_3_2013-05-31,15682.16425
2_3_2013-06-07,14225.71345
2_3_2013-06-14,13515.4196
2_3_2013-06-21,17283.33275
2_3_2013-06-28,21836.94085
2_3_2013-07-05,15441.37905
2_3_2013-07-12,22297.94465
2_3_2013-07-19,18518.31005
2_3_2013-07-26,21179.39265
2_4_2012-11-02,44826.42435
2_4_2012-11-09,45399.15775
2_4_2012-11-16,47264.12075
2_4_2012-11-23,60060.56775
2_4_2012-11-30,46135.0219
2_4_2012-12-07,45622.48325
2_4_2012-12-14,46527.094
2_4_2012-12-21,55237.31685
2_4_2012-12-28,45894.9927
2_4_2013-01-04,48322.4599
2_4_2013-01-11,44081.6102
2_4_2013-01-18,44517.75925
2_4_2013-01-25,42097.496
2_4_2013-02-01,46721.7993
2_4_2013-02-08,46553.57915
2_4_2013-02-15,44787.8698
2_4_2013-02-22,43422.2817
2_4_2013-03-01,44158.40365
2_4_2013-03-08,45898.8335
2_4_2013-03-15,44860.25085
2_4_2013-03-22,45944.3273
2_4_2013-03-29,45217.62575
2_4_2013-04-05,45091.1059
2_4_2013-04-12,45202.8659
2_4_2013-04-19,45112.0999
2_4_2013-04-26,44719.71555
2_4_2013-05-03,46108.42215
2_4_2013-05-10,45384.58975
2_4_2013-05-17,45573.32715
2_4_2013-05-24,46511.3393
2_4_2013-05-31,45975.2812
2_4_2013-06-07,47503.939
2_4_2013-06-14,46736.77475
2_4_2013-06-21,46140.3818
2_4_2013-06-28,46143.4585
2_4_2013-07-05,46418.99875
2_4_2013-07-12,45957.40885
2_4_2013-07-19,45372.73295
2_4_2013-07-26,45304.73635
2_5_2012-11-02,27216.4415
2_5_2012-11-09,35488.23085
2_5_2012-11-16,30721.86595
2_5_2012-11-23,98033.08685
2_5_2012-11-30,36899.85015
2_5_2012-12-07,40722.89885
2_5_2012-12-14,55354.43365
2_5_2012-12-21,87461.61665
2_5_2012-12-28,42049.73005
2_5_2013-01-04,30607.50695
2_5_2013-01-11,24895.3549
2_5_2013-01-18,32869.6758
2_5_2013-01-25,27473.65105
2_5_2013-02-01,33515.92825
2_5_2013-02-08,35157.7547
2_5_2013-02-15,46064.37855
2_5_2013-02-22,31595.9492
2_5_2013-03-01,30786.6908
2_5_2013-03-08,28888.88155
2_5_2013-03-15,27928.7014
2_5_2013-03-22,27234.2879
2_5_2013-03-29,28807.94045
2_5_2013-04-05,27840.29965
2_5_2013-04-12,27843.5159
2_5_2013-04-19,27271.9068
2_5_2013-04-26,31249.73185
2_5_2013-05-03,27487.62385
2_5_2013-05-10,27829.4264
2_5_2013-05-17,27054.6362
2_5_2013-05-24,28088.8041
2_5_2013-05-31,26791.1568
2_5_2013-06-07,24359.72315
2_5_2013-06-14,23185.79225
2_5_2013-06-21,23676.64465
2_5_2013-06-28,22731.1344
2_5_2013-07-05,23449.06205
2_5_2013-07-12,22707.69945
2_5_2013-07-19,26056.9522
2_5_2013-07-26,24403.0546
2_6_2012-11-02,4986.40855
2_6_2012-11-09,4672.3532
2_6_2012-11-16,4869.76665
2_6_2012-11-23,20284.64335
2_6_2012-11-30,7960.25265
2_6_2012-12-07,7748.42335
2_6_2012-12-14,8456.89575
2_6_2012-12-21,17470.38445
2_6_2012-12-28,8844.8787
2_6_2013-01-04,5691.06805
2_6_2013-01-11,3365.89325
2_6_2013-01-18,6566.8227
2_6_2013-01-25,6660.4101
2_6_2013-02-01,5327.56645
2_6_2013-02-08,5229.6474
2_6_2013-02-15,5978.8679
2_6_2013-02-22,5033.19945
2_6_2013-03-01,5015.1583
2_6_2013-03-08,4908.0036
2_6_2013-03-15,5252.96365
2_6_2013-03-22,5672.64915
2_6_2013-03-29,5459.8155
2_6_2013-04-05,5291.4128
2_6_2013-04-12,4978.1392
2_6_2013-04-19,5186.1166
2_6_2013-04-26,5754.0543
2_6_2013-05-03,4971.7421
2_6_2013-05-10,4761.5
2_6_2013-05-17,4739.1641
2_6_2013-05-24,5693.89315
2_6_2013-05-31,5269.51735
2_6_2013-06-07,5092.0479
2_6_2013-06-14,5236.64985
2_6_2013-06-21,5058.63785
2_6_2013-06-28,4833.1325
2_6_2013-07-05,5307.8798
2_6_2013-07-12,4563.41165
2_6_2013-07-19,5067.4502
2_6_2013-07-26,4983.26745
2_7_2012-11-02,31748.9315
2_7_2012-11-09,44343.5727
2_7_2012-11-16,44144.19855
2_7_2012-11-23,121307.56835
2_7_2012-11-30,70584.48875
2_7_2012-12-07,81582.2762
2_7_2012-12-14,104409.5651
2_7_2012-12-21,162130.08655
2_7_2012-12-28,65862.4125
2_7_2013-01-04,31690.8073
2_7_2013-01-11,21693.2444
2_7_2013-01-18,40809.77915
2_7_2013-01-25,26928.9917
2_7_2013-02-01,39121.67185
2_7_2013-02-08,31968.3042
2_7_2013-02-15,30418.732
2_7_2013-02-22,27697.39265
2_7_2013-03-01,31177.20005
2_7_2013-03-08,36573.4535
2_7_2013-03-15,31783.71615
2_7_2013-03-22,45263.4916
2_7_2013-03-29,45184.19635
2_7_2013-04-05,41402.65615
2_7_2013-04-12,35315.80685
2_7_2013-04-19,35802.25665
2_7_2013-04-26,37983.31345
2_7_2013-05-03,40544.12405
2_7_2013-05-10,39055.75555
2_7_2013-05-17,34162.8199
2_7_2013-05-24,46315.8621
2_7_2013-05-31,40806.56115
2_7_2013-06-07,44683.7815
2_7_2013-06-14,44935.1934
2_7_2013-06-21,41721.66175
2_7_2013-06-28,33663.34365
2_7_2013-07-05,42069.46365
2_7_2013-07-12,35112.2015
2_7_2013-07-19,35004.9372
2_7_2013-07-26,33230.9774
2_8_2012-11-02,60079.70215
2_8_2012-11-09,58838.4031
2_8_2012-11-16,55609.6601
2_8_2012-11-23,56782.0598
2_8_2012-11-30,58455.4253
2_8_2012-12-07,60051.5606
2_8_2012-12-14,60176.9863
2_8_2012-12-21,69114.8117
2_8_2012-12-28,56256.683
2_8_2013-01-04,58283.76465
2_8_2013-01-11,55757.2136
2_8_2013-01-18,58969.42955
2_8_2013-01-25,55831.8373
2_8_2013-02-01,61073.5252
2_8_2013-02-08,62032.44035
2_8_2013-02-15,60498.7942
2_8_2013-02-22,59605.69215
2_8_2013-03-01,58844.27045
2_8_2013-03-08,61071.1503
2_8_2013-03-15,60046.13285
2_8_2013-03-22,61042.3122
2_8_2013-03-29,60613.2667
2_8_2013-04-05,60306.9208
2_8_2013-04-12,60057.70345
2_8_2013-04-19,60814.8772
2_8_2013-04-26,59844.3799
2_8_2013-05-03,60275.2373
2_8_2013-05-10,60686.88065
2_8_2013-05-17,59787.80595
2_8_2013-05-24,61828.1456
2_8_2013-05-31,60530.53885
2_8_2013-06-07,61819.5992
2_8_2013-06-14,61120.8903
2_8_2013-06-21,60486.05495
2_8_2013-06-28,60504.3018
2_8_2013-07-05,61349.92825
2_8_2013-07-12,59582.7225
2_8_2013-07-19,59633.18595
2_8_2013-07-26,59624.83945
2_9_2012-11-02,30218.5822
2_9_2012-11-09,31496.17915
2_9_2012-11-16,30256.91175
2_9_2012-11-23,53255.36885
2_9_2012-11-30,31163.5568
2_9_2012-12-07,32216.60935
2_9_2012-12-14,34316.63515
2_9_2012-12-21,55806.9907
2_9_2012-12-28,34846.28595
2_9_2013-01-04,23565.3036
2_9_2013-01-11,22873.14335
2_9_2013-01-18,28791.46675
2_9_2013-01-25,22622.4384
2_9_2013-02-01,28758.9877
2_9_2013-02-08,27451.3507
2_9_2013-02-15,25781.22245
2_9_2013-02-22,30200.42505
2_9_2013-03-01,34877.4324
2_9_2013-03-08,35328.4289
2_9_2013-03-15,34121.51865
2_9_2013-03-22,36775.69155
2_9_2013-03-29,33389.7089
2_9_2013-04-05,35160.37705
2_9_2013-04-12,34913.4318
2_9_2013-04-19,34611.0879
2_9_2013-04-26,33372.48015
2_9_2013-05-03,36317.847
2_9_2013-05-10,34898.7292
2_9_2013-05-17,33555.32035
2_9_2013-05-24,35679.5044
2_9_2013-05-31,35437.9947
2_9_2013-06-07,35201.62035
2_9_2013-06-14,36284.41405
2_9_2013-06-21,34577.0395
2_9_2013-06-28,32903.78495
2_9_2013-07-05,33774.5129
2_9_2013-07-12,32158.18105
2_9_2013-07-19,34536.8142
2_9_2013-07-26,35576.0514
2_10_2012-11-02,37310.77685
2_10_2012-11-09,39156.51535
2_10_2012-11-16,37878.0506
2_10_2012-11-23,41232.9957
2_10_2012-11-30,38425.56015
2_10_2012-12-07,38085.417
2_10_2012-12-14,34000.17725
2_10_2012-12-21,43338.5367
2_10_2012-12-28,36392.0531
2_10_2013-01-04,33491.61065
2_10_2013-01-11,30960.7931
2_10_2013-01-18,34714.76
2_10_2013-01-25,29930.13545
2_10_2013-02-01,39750.72005
2_10_2013-02-08,40454.51635
2_10_2013-02-15,40894.53055
2_10_2013-02-22,35925.0305
2_10_2013-03-01,37851.06215
2_10_2013-03-08,41415.7716
2_10_2013-03-15,36960.6298
2_10_2013-03-22,38515.2976
2_10_2013-03-29,36871.9936
2_10_2013-04-05,38774.5089
2_10_2013-04-12,38736.66315
2_10_2013-04-19,36071.8236
2_10_2013-04-26,36342.1999
2_10_2013-05-03,40143.5731
2_10_2013-05-10,38898.36215
2_10_2013-05-17,37226.4505
2_10_2013-05-24,38923.2305
2_10_2013-05-31,37150.7853
2_10_2013-06-07,40339.78455
2_10_2013-06-14,39617.7953
2_10_2013-06-21,39002.9376
2_10_2013-06-28,38635.80365
2_10_2013-07-05,40639.83705
2_10_2013-07-12,38566.2061
2_10_2013-07-19,37367.43955
2_10_2013-07-26,37242.4797
2_11_2012-11-02,21321.43245
2_11_2012-11-09,21477.2936
2_11_2012-11-16,22717.34525
2_11_2012-11-23,26879.2931
2_11_2012-11-30,29453.46425
2_11_2012-12-07,31816.48635
2_11_2012-12-14,25490.14005
2_11_2012-12-21,29942.94945
2_11_2012-12-28,24718.42455
2_11_2013-01-04,23543.4618
2_11_2013-01-11,21468.7611
2_11_2013-01-18,23537.5455
2_11_2013-01-25,23700.3807
2_11_2013-02-01,23134.51805
2_11_2013-02-08,23321.2712
2_11_2013-02-15,23580.4658
2_11_2013-02-22,20080.99715
2_11_2013-03-01,20463.1774
2_11_2013-03-08,21757.4748
2_11_2013-03-15,19737.5984
2_11_2013-03-22,21409.31575
2_11_2013-03-29,21560.19635
2_11_2013-04-05,21532.9071
2_11_2013-04-12,20929.6425
2_11_2013-04-19,21520.0451
2_11_2013-04-26,21611.1042
2_11_2013-05-03,22854.2961
2_11_2013-05-10,23582.79165
2_11_2013-05-17,21461.78765
2_11_2013-05-24,25325.32105
2_11_2013-05-31,22813.224
2_11_2013-06-07,25623.98465
2_11_2013-06-14,26347.3012
2_11_2013-06-21,24594.23645
2_11_2013-06-28,24409.4614
2_11_2013-07-05,26989.0048
2_11_2013-07-12,24406.60385
2_11_2013-07-19,20964.59485
2_11_2013-07-26,20885.95145
2_12_2012-11-02,7380.87155
2_12_2012-11-09,7122.3443
2_12_2012-11-16,7114.48505
2_12_2012-11-23,6897.7655
2_12_2012-11-30,7007.36245
2_12_2012-12-07,6864.39155
2_12_2012-12-14,6247.11625
2_12_2012-12-21,6507.90715
2_12_2012-12-28,5652.83795
2_12_2013-01-04,6339.5834
2_12_2013-01-11,5973.33905
2_12_2013-01-18,6614.44555
2_12_2013-01-25,6975.93685
2_12_2013-02-01,6825.5567
2_12_2013-02-08,6551.7738
2_12_2013-02-15,7209.9279
2_12_2013-02-22,7304.0667
2_12_2013-03-01,7366.28735
2_12_2013-03-08,7759.46565
2_12_2013-03-15,7799.8753
2_12_2013-03-22,7936.915
2_12_2013-03-29,7362.73555
2_12_2013-04-05,7838.61475
2_12_2013-04-12,7939.8807
2_12_2013-04-19,8073.7081
2_12_2013-04-26,7492.37935
2_12_2013-05-03,8140.91115
2_12_2013-05-10,7846.2981
2_12_2013-05-17,7891.2209
2_12_2013-05-24,8240.15435
2_12_2013-05-31,8200.11745
2_12_2013-06-07,8206.5955
2_12_2013-06-14,8403.8071
2_12_2013-06-21,8330.494
2_12_2013-06-28,8182.41025
2_12_2013-07-05,8083.75025
2_12_2013-07-12,8199.79245
2_12_2013-07-19,8076.847
2_12_2013-07-26,7988.5202
2_13_2012-11-02,45077.92795
2_13_2012-11-09,44939.1046
2_13_2012-11-16,43201.1414
2_13_2012-11-23,45132.10735
2_13_2012-11-30,42991.1058
2_13_2012-12-07,43201.1808
2_13_2012-12-14,40524.0827
2_13_2012-12-21,44755.5706
2_13_2012-12-28,40054.86345
2_13_2013-01-04,44895.2602
2_13_2013-01-11,44532.7439
2_13_2013-01-18,43557.1529
2_13_2013-01-25,42440.1302
2_13_2013-02-01,46102.6779
2_13_2013-02-08,46929.5854
2_13_2013-02-15,45888.07705
2_13_2013-02-22,44797.5777
2_13_2013-03-01,44717.4768
2_13_2013-03-08,46835.9467
2_13_2013-03-15,45099.23575
2_13_2013-03-22,46033.2147
2_13_2013-03-29,44872.1501
2_13_2013-04-05,45852.2213
2_13_2013-04-12,45757.4838
2_13_2013-04-19,46405.65995
2_13_2013-04-26,45286.30125
2_13_2013-05-03,46384.37045
2_13_2013-05-10,45659.5901
2_13_2013-05-17,46510.2108
2_13_2013-05-24,46932.867
2_13_2013-05-31,46390.79015
2_13_2013-06-07,47317.0423
2_13_2013-06-14,47044.79565
2_13_2013-06-21,46638.199
2_13_2013-06-28,46424.88735
2_13_2013-07-05,47116.6808
2_13_2013-07-12,46561.7258
2_13_2013-07-19,45984.1943
2_13_2013-07-26,46098.9837
2_14_2012-11-02,21120.09145
2_14_2012-11-09,21694.0845
2_14_2012-11-16,24022.2311
2_14_2012-11-23,61054.21145
2_14_2012-11-30,27788.55135
2_14_2012-12-07,28513.4972
2_14_2012-12-14,34254.446
2_14_2012-12-21,54649.2111
2_14_2012-12-28,30707.2528
2_14_2013-01-04,22647.7607
2_14_2013-01-11,20330.3055
2_14_2013-01-18,22663.67065
2_14_2013-01-25,21443.1076
2_14_2013-02-01,23002.16295
2_14_2013-02-08,24147.7449
2_14_2013-02-15,24996.6582
2_14_2013-02-22,20805.44355
2_14_2013-03-01,20071.85365
2_14_2013-03-08,21872.6667
2_14_2013-03-15,20546.57415
2_14_2013-03-22,22081.21825
2_14_2013-03-29,22729.6404
2_14_2013-04-05,21338.3393
2_14_2013-04-12,20014.123
2_14_2013-04-19,19135.11345
2_14_2013-04-26,20610.9384
2_14_2013-05-03,20902.012
2_14_2013-05-10,20716.48295
2_14_2013-05-17,18842.6011
2_14_2013-05-24,20187.31945
2_14_2013-05-31,19212.16075
2_14_2013-06-07,21758.9615
2_14_2013-06-14,20753.7404
2_14_2013-06-21,20025.0947
2_14_2013-06-28,19874.829
2_14_2013-07-05,20782.2776
2_14_2013-07-12,19035.25215
2_14_2013-07-19,18343.8404
2_14_2013-07-26,18032.8635
2_16_2012-11-02,18558.85895
2_16_2012-11-09,13875.94355
2_16_2012-11-16,12746.16795
2_16_2012-11-23,11011.6743
2_16_2012-11-30,9191.93645
2_16_2012-12-07,14869.85465
2_16_2012-12-14,5837.2887
2_16_2012-12-21,9274.26205
2_16_2012-12-28,7841.71735
2_16_2013-01-04,7038.43005
2_16_2013-01-11,7488.84585
2_16_2013-01-18,8649.913
2_16_2013-01-25,7852.15635
2_16_2013-02-01,17295.29805
2_16_2013-02-08,18558.03395
2_16_2013-02-15,15453.87755
2_16_2013-02-22,15660.82555
2_16_2013-03-01,24591.3101
2_16_2013-03-08,27897.352
2_16_2013-03-15,21438.54565
2_16_2013-03-22,29134.03845
2_16_2013-03-29,19461.66325
2_16_2013-04-05,26592.67025
2_16_2013-04-12,24556.4457
2_16_2013-04-19,19851.18025
2_16_2013-04-26,16176.79025
2_16_2013-05-03,30282.4678
2_16_2013-05-10,31901.25545
2_16_2013-05-17,20964.8229
2_16_2013-05-24,30527.61255
2_16_2013-05-31,22727.17105
2_16_2013-06-07,40720.5382
2_16_2013-06-14,42320.88755
2_16_2013-06-21,33928.4659
2_16_2013-06-28,33699.643
2_16_2013-07-05,40253.4249
2_16_2013-07-12,30624.6417
2_16_2013-07-19,22444.55795
2_16_2013-07-26,21226.2732
2_17_2012-11-02,14194.217
2_17_2012-11-09,13943.5876
2_17_2012-11-16,14613.5044
2_17_2012-11-23,23376.57185
2_17_2012-11-30,16909.56815
2_17_2012-12-07,16080.52095
2_17_2012-12-14,19362.43695
2_17_2012-12-21,26588.8593
2_17_2012-12-28,18498.29415
2_17_2013-01-04,15330.7556
2_17_2013-01-11,12072.7536
2_17_2013-01-18,15042.235
2_17_2013-01-25,13571.50935
2_17_2013-02-01,14831.1209
2_17_2013-02-08,16229.2982
2_17_2013-02-15,16469.32535
2_17_2013-02-22,16713.46885
2_17_2013-03-01,14473.09645
2_17_2013-03-08,14744.9126
2_17_2013-03-15,14088.684
2_17_2013-03-22,13935.1643
2_17_2013-03-29,14529.4985
2_17_2013-04-05,14109.7501
2_17_2013-04-12,13678.75735
2_17_2013-04-19,12730.42425
2_17_2013-04-26,13703.07755
2_17_2013-05-03,13712.21355
2_17_2013-05-10,13815.82585
2_17_2013-05-17,12992.96755
2_17_2013-05-24,13747.30235
2_17_2013-05-31,13143.6766
2_17_2013-06-07,13459.14525
2_17_2013-06-14,13590.3298
2_17_2013-06-21,13051.2396
2_17_2013-06-28,13829.17375
2_17_2013-07-05,13774.37445
2_17_2013-07-12,13187.912
2_17_2013-07-19,12930.3673
2_17_2013-07-26,13107.5385
2_18_2012-11-02,6869.24415
2_18_2012-11-09,10270.5884
2_18_2012-11-16,15787.93835
2_18_2012-11-23,48483.39775
2_18_2012-11-30,48751.906
2_18_2012-12-07,42369.75165
2_18_2012-12-14,39192.9229
2_18_2012-12-21,30369.48285
2_18_2012-12-28,34763.1123
2_18_2013-01-04,16972.74745
2_18_2013-01-11,5236.1283
